otu_id	gtdb	gtdb_conf	silva	silva_conf	Lys	R01	R02	R4C1	R4C2	RRT1	RRT2	S1	S10	S101	S102	S103	S104	S105	S106	S107	S108	S109	S11	S14	S15	S16	S1601	S1602	S17	S18	S19	S20	S21	S22	S23	S24	S26	S27	S29	S3	S30	S31	S32	S33	S34	S36	S38	S39	S4	S40	S41	S42	S43	S45	S47	S49	S5	S51	S53	S55	S59	S6	S60	S62	S64	S65	S66	S67	S68	S73	S74	S75	S76	S77	S8	S81	S82	S83	S84	S85	S86	S87	S88	S89	S9	S90	S91	S92	S93	S95	S98
757740c65f927c336b133b5fe042f6a1	d__Bacteria	0.89316423	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.816199521	0	11	14	0	0	11	0	21	0	0	0	0	6	6	5	6	0	0	14	10	6	10	0	9	0	0	0	0	9	6	5	8	0	0	0	23	0	10	10	13	12	0	0	0	11	0	6	12	7	15	0	0	16	0	0	12	13	0	16	8	0	0	0	0	26	30	10	21	0	0	0	0	0	9	6	12	5	0	0	0	0	0	10	12	12	7	0
aec305c0ee27c9392330919067553915	d__Bacteria	0.927018578	Unassigned	0.490827052	49	54	52	86	81	53	59	0	0	0	30	0	94	108	87	89	62	131	0	0	0	0	59	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4128e4cdb01717b43c3670daf385049	d__Bacteria	0.922609288	Unassigned	0.55343531	134	173	145	247	225	147	159	0	0	46	51	50	278	253	229	210	221	352	0	0	0	0	215	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	48	39	32	39
4b91cc69d67739c8568eae53e76cc4fd	d__Bacteria	0.880825927	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.87392358	5	9	8	13	3	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d3e1e87a1013c17f438b9f8bf63be52	d__Bacteria	0.915312601	Unassigned	0.349771093	0	2	2	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250735dc3170d53098c6a68e214a38dd	d__Bacteria	0.906619328	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.749085579	0	0	0	33	0	0	31	0	0	37	0	0	0	0	0	0	23	20	0	0	0	0	0	0	36	35	0	0	0	0	0	0	33	23	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	33	31	0	0	0	0	0	45	0	0	30	31	0	0	0	0	0	0	52	55	52	0	0	0	0	0	0	25	26	0	0	0	0	0	0	0	23
0eec6d1622b4c22701797720d47387a8	d__Bacteria	0.9051063	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.736335415	0	0	0	17	0	0	13	0	0	18	0	0	0	0	0	0	0	12	0	0	0	0	0	0	22	19	0	0	0	0	0	0	15	23	0	0	0	0	0	0	0	18	26	0	0	0	0	0	0	0	12	22	0	0	0	0	0	22	0	0	17	24	0	0	0	0	0	0	26	41	38	0	0	0	0	0	0	22	18	0	0	0	0	0	0	0	19
6f25c9ed1c2ac847640d3a9fa8603433	d__Bacteria	0.890778343	d__Bacteria	0.70116653	0	0	0	5	0	0	0	0	0	16	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
89b331575520a4871cc1b36f1f8d348f	d__Bacteria	0.918374289	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.791796644	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	15	0	0	13	0	0	0	0	0	0	0	17	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
1f01a03fd3952bba5880a0ad6c517c2d	d__Bacteria	0.909476946	Unassigned	0.311695382	0	0	0	21	0	0	13	0	0	21	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0	22	0	0	0	0	0	0	13	20	0	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0	10	19	0	0	0	0	0	18	0	0	9	19	0	0	0	0	0	0	23	31	31	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	19
f15cd31a873039ed0018c684cfbc38c4	d__Bacteria	0.916924383	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.80785451	0	0	0	15	0	0	0	0	0	17	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	13	11	0	0	0	0	0	18	0	0	0	19	0	0	0	0	0	0	20	23	19	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	6
9658bfae954235c4c8a7941cf70565fc	d__Bacteria	0.919786348	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.741635355	0	0	0	0	0	0	28	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	13	15	19	0	0	0	0	0	0	20	7	0	0	0	0	0	0	0	15
ad8198db6adee3406f909dbab2da4cb9	d__Bacteria	0.913836002	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.822161426	0	0	0	20	0	0	19	0	0	33	0	0	0	0	0	0	15	18	0	0	0	0	0	0	16	23	0	0	0	0	0	0	16	19	0	0	0	0	0	0	0	23	30	0	0	0	0	0	0	0	14	24	0	0	0	0	0	21	0	0	14	26	0	0	0	0	0	0	29	57	45	0	0	0	0	0	0	26	23	0	0	0	0	0	0	0	20
08a49d612a918134c3903ba8483c4fb9	d__Bacteria	0.925870978	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.866136864	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6386bbce9d5ee236f77e7d83f2057070	d__Bacteria	0.925800229	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.79175013	0	0	0	0	0	0	11	0	0	11	0	0	0	0	0	0	17	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	13	20	0	0	0	0	0	0	0	0	10	0	0	0	0	0	23	0	0	0	12	0	0	0	0	0	0	13	23	23	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	12
bd7e0e798b4b3f25f730f09ebd2bc702	d__Bacteria	0.925413031	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.83918899	0	0	0	32	0	0	23	0	0	34	0	0	0	0	0	0	17	33	0	0	0	0	0	0	27	18	0	0	0	0	0	0	27	24	0	0	0	0	0	0	0	27	31	0	0	0	0	0	0	0	22	34	0	0	0	0	0	33	0	0	24	25	0	0	0	0	0	0	47	47	62	0	0	0	0	0	0	18	22	0	0	0	0	0	0	0	35
70c5587399e2c83c21b6b33ba523070b	d__Bacteria	0.910292877	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.812741005	0	0	0	11	0	0	0	0	0	26	0	0	0	0	0	0	13	11	0	0	0	0	0	0	15	16	0	0	0	0	0	0	15	13	0	0	0	0	0	0	0	17	20	0	0	0	0	0	0	0	10	22	0	0	0	0	0	18	0	0	0	17	0	0	0	0	0	0	28	33	34	0	0	0	0	0	0	18	16	0	0	0	0	0	0	0	17
704e8beedff47da140aa81ca1f69fc3f	d__Bacteria	0.923356379	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.887417255	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
544e991e40d8761b8ea5284ab619255c	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500	0.884742155	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured;s__	0.997026942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9595e061a41481e675008bcd8d47b833	d__Bacteria;p__Myxococcota;c__UBA727;o__UBA727;f__VGSZ01;g__VGSZ01;s__VGSZ01 sp903952805	0.708819607	d__Bacteria;p__Myxococcota	0.832343514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0106828615a380b00f9834cc7d29540b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.979897925	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.999962425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eab8f137db66312f9ca251cfb70c2ec4	d__Bacteria	0.949243213	d__Bacteria	0.854648026	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54276803345b84638a3bb10b01026731	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Lunatimonas;s__Lunatimonas salilacus	0.827449018	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.971752445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966c9ec4ecdf3defdb5e2709b7bbde6d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Lunatimonas;s__Lunatimonas salilacus	0.843532553	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.975858595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921fba449516a1894751bbb613c539cd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__LD21 sp016709865	0.998207176	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_vadinHA17;g__Bacteroidetes_vadinHA17;s__	0.99981547	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340a0d0d505f295bb3f1936e4d2dc643	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__JACPOV01;g__JAGVLQ01;s__JAGVLQ01 sp020054235	0.999997657	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.999996449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ccd13817a28d78ba7a3929c4a64b506	d__Archaea	0.951186638	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__	0.942379942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d9cbb3268251d7b714370ca8fa662de	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Limisphaerales	0.926567115	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__Pedosphaeraceae;s__	0.970454089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
f3efd139f069c5b35e1480ad50e1433c	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA6170;s__UBA6170 sp002842045	0.841595772	d__Bacteria	0.99999357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ad7fea595ab509b56906fff6ba0bd902	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__UBA12395;s__UBA12395 sp001000065	0.797985618	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.999825524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3614742a299effcd08a6cbd9970586ed	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-50-16	0.96468055	d__Bacteria	0.999998498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ec743a2dd0664c9b3f6650362133905	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Daviesbacterales;f__UBA10151	0.994821681	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Daviesbacteria;f__Candidatus_Daviesbacteria;g__Candidatus_Daviesbacteria;s__	0.998699874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c11088ab7ba39964cdff8302e81cd13	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA2103;g__C7867-001;s__C7867-001 sp018970465	0.984113498	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__	0.957044952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0426ef857c2ee573b57e1cf04dd3ed4	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Nitrolancea;s__Nitrolancea hollandica	0.821749685	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Nitrolancea;s__	0.990651312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
e52590e9d196078043c4eab028c9eec6	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA11373;g__VGBK01;s__VGBK01 sp025456165	0.97571948	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales;f__uncultured;g__uncultured;s__	0.983076647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a11c9f332e653dccfbecaa30afd62d2f	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Tepidiformales;f__Tepidiformaceae;g__JACRBT01;s__JACRBT01 sp016234445	0.950216918	d__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14;f__OLB14;g__OLB14;s__	0.977381968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
3737b62f4950e30a609028a9f8d6ed4c	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__SXKJ01	0.969398651	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;s__	0.859585727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0add5bc530338070377032a3d4bb67c0	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UBA1369;f__LOWO2-01-FULL-3	0.967527547	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria;s__	0.996519014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
981d66391dd21363183e198fc5a22672	d__Bacteria	0.998431717	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__	0.891649873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f4b7b252103a8284b632816710c32aca	d__Bacteria	0.999651966	d__Bacteria	0.999914148	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
feb41b72a83694c79e44abc2a62c8eff	d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.935815767	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;s__	0.972602049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
0151c5c3cb4de06f785e5e7c6f0d7ecb	d__Bacteria;p__Chloroflexota;c__Anaerolineae	0.895213541	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__RBG-13-54-9;g__RBG-13-54-9;s__	0.988070531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
4ef51bdcdd108e27ec8811bfbfea9cba	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_D;s__Nitrospira_D sp022226955	0.979333515	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.99999965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b54b9346845fed69a6a139e6fd42468	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__PSRN01;s__PSRN01 sp019637875	0.99332065	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__	0.999952718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b7e3c9113c098610203b25d748423d42	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__JACDHA01;s__JACDHA01 sp013821315	0.985858976	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Babeliaceae;s__	0.960672878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4fca1ea9b7cc5bf05892e4cbd6d915c	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.99997217	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	0.999998499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
